,label,tag,text,attrs,level,url,language
261,None,p,"—  PunditFact on Friday, February 10th, 2017",{'class': ['statement__edition']},16,http://www.politifact.com/personalities/sean-hannity/,english
262,None,a,—  PunditFact,{'href': '/punditfact'},17,http://www.politifact.com/personalities/sean-hannity/,english
263,Date,span,NOT TEXT,{'class': ['article__meta']},17,http://www.politifact.com/personalities/sean-hannity/,english
264,None,div,NOT TEXT,{'class': ['scoretable__item']},13,http://www.politifact.com/personalities/sean-hannity/,english
265,None,div,NOT TEXT,{'class': ['statement']},14,http://www.politifact.com/personalities/sean-hannity/,english
266,None,div,NOT TEXT,{'class': ['meter']},15,http://www.politifact.com/personalities/sean-hannity/,english
267,None,a,,{'href': '/personalities/sean-hannity/statements/byruling/true/'},16,http://www.politifact.com/personalities/sean-hannity/,english
268,Credibility,img,NOT TEXT,"{'src': 'https://s3.amazonaws.com/static.politifact.com/rulings/tom-true.png', 'alt': 'True'}",17,http://www.politifact.com/personalities/sean-hannity/,english
269,None,p,Selective,{'class': ['quote']},16,http://www.politifact.com/personalities/sean-hannity/,english
270,None,div,NOT TEXT,{'class': ['statement__body']},15,http://www.politifact.com/personalities/sean-hannity/,english
271,None,div,NOT TEXT,{'class': ['mugshot']},16,http://www.politifact.com/personalities/sean-hannity/,english
272,None,a,,{'href': '/personalities/sean-hannity'},17,http://www.politifact.com/personalities/sean-hannity/,english
273,None,img,NOT TEXT,"{'src': 'https://s3.amazonaws.com/static.politifact.com/politifact/mugs/Hannity.jpg', 'alt': 'Sean Hannity'}",18,http://www.politifact.com/personalities/sean-hannity/,english
274,None,div,NOT TEXT,{'class': ['statement__source']},16,http://www.politifact.com/personalities/sean-hannity/,english
275,None,a,Sean Hannity,{'href': '/personalities/sean-hannity'},17,http://www.politifact.com/personalities/sean-hannity/,english
276,Claim,p,"Says that in 2015, ""illegal"" immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.",{'class': ['statement__text']},16,http://www.politifact.com/personalities/sean-hannity/,english
277,Sources,a,"Says that in 2015, ""illegal"" immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes.","{'class': ['link'], 'href': '/texas/statements/2016/sep/02/sean-hannity/sean-hannity-says-illegal-immigrants-account-75-pe/'}",17,http://www.politifact.com/personalities/sean-hannity/,english
278,None,p,"— PolitiFact Texas on Friday, September 2nd, 2016",{'class': ['statement__edition']},16,http://www.politifact.com/personalities/sean-hannity/,english
279,None,a,— PolitiFact Texas,{'href': '/texas'},17,http://www.politifact.com/personalities/sean-hannity/,english
280,Date,span,NOT TEXT,{'class': ['article__meta']},17,http://www.politifact.com/personalities/sean-hannity/,english
281,None,div,NOT TEXT,{'class': ['scoretable__item']},13,http://www.politifact.com/personalities/sean-hannity/,english
282,None,div,NOT TEXT,{'class': ['statement']},14,http://www.politifact.com/personalities/sean-hannity/,english
283,None,div,NOT TEXT,{'class': ['meter']},15,http://www.politifact.com/personalities/sean-hannity/,english
284,None,a,,{'href': '/personalities/sean-hannity/statements/byruling/false/'},16,http://www.politifact.com/personalities/sean-hannity/,english
285,Credibility,img,NOT TEXT,"{'src': 'https://s3.amazonaws.com/static.politifact.com/rulings/tom-false.png', 'alt': 'False'}",17,http://www.politifact.com/personalities/sean-hannity/,english
286,None,p,"'cept Dallas, Houston, the border region...",{'class': ['quote']},16,http://www.politifact.com/personalities/sean-hannity/,english
287,None,div,NOT TEXT,{'class': ['statement__body']},15,http://www.politifact.com/personalities/sean-hannity/,english
288,None,div,NOT TEXT,{'class': ['mugshot']},16,http://www.politifact.com/personalities/sean-hannity/,english
289,None,a,,{'href': '/personalities/sean-hannity'},17,http://www.politifact.com/personalities/sean-hannity/,english
290,None,img,NOT TEXT,"{'src': 'https://s3.amazonaws.com/static.politifact.com/politifact/mugs/Hannity.jpg', 'alt': 'Sean Hannity'}",18,http://www.politifact.com/personalities/sean-hannity/,english
291,None,div,NOT TEXT,{'class': ['statement__source']},16,http://www.politifact.com/personalities/sean-hannity/,english
292,None,a,Sean Hannity,{'href': '/personalities/sean-hannity'},17,http://www.politifact.com/personalities/sean-hannity/,english
293,Claim,p,"""All of Texas is conservative, except a little bit of Austin.""",{'class': ['statement__text']},16,http://www.politifact.com/personalities/sean-hannity/,english
294,Sources,a,"""All of Texas is conservative, except a little bit of Austin.""","{'class': ['link'], 'href': '/texas/statements/2016/aug/26/sean-hannity/sean-hannity-incorrect-all-texas-conservative-save/'}",17,http://www.politifact.com/personalities/sean-hannity/,english
295,None,p,"— PolitiFact Texas on Friday, August 26th, 2016",{'class': ['statement__edition']},16,http://www.politifact.com/personalities/sean-hannity/,english
296,None,a,— PolitiFact Texas,{'href': '/texas'},17,http://www.politifact.com/personalities/sean-hannity/,english
297,Date,span,NOT TEXT,{'class': ['article__meta']},17,http://www.politifact.com/personalities/sean-hannity/,english
298,None,footer,NOT TEXT,{'class': ['section__footer']},13,http://www.politifact.com/personalities/sean-hannity/,english
299,None,p,See them all →,{'class': ['endlink']},14,http://www.politifact.com/personalities/sean-hannity/,english
300,None,a,See them all →,"{'class': ['btn'], 'href': '/personalities/sean-hannity/statements/?list=speaker'}",15,http://www.politifact.com/personalities/sean-hannity/,english
301,None,span,NOT TEXT,{'class': ['btn__text']},16,http://www.politifact.com/personalities/sean-hannity/,english
302,None,section,NOT TEXT,{},12,http://www.politifact.com/personalities/sean-hannity/,english
303,None,h2,Recent stories featuring Sean Hannity,{},13,http://www.politifact.com/personalities/sean-hannity/,english
304,None,div,NOT TEXT,{'class': ['articles']},13,http://www.politifact.com/personalities/sean-hannity/,english
305,None,div,NOT TEXT,{'class': ['story']},14,http://www.politifact.com/personalities/sean-hannity/,english
306,None,h3,In Context: Tirade against Reince Priebus,{'class': ['story__title']},15,http://www.politifact.com/personalities/sean-hannity/,english
307,None,a,In Context: Tirade against Reince Priebus,"{'class': ['link'], 'href': '/wisconsin/article/2017/jul/28/context-tirade-against-reince-priebus/'}",16,http://www.politifact.com/personalities/sean-hannity/,english
308,None,div,NOT TEXT,{'class': ['story__snippet']},15,http://www.politifact.com/personalities/sean-hannity/,english
309,None,p,President's new communications director blasted Priebus in an article the day before the Wisconsinite was replaced.,{},16,http://www.politifact.com/personalities/sean-hannity/,english
310,None,div,NOT TEXT,{'class': ['story']},14,http://www.politifact.com/personalities/sean-hannity/,english
311,None,h3,"Ahead of Donald Trump's Wisconsin visit, a look at the James Comey controversy",{'class': ['story__title']},15,http://www.politifact.com/personalities/sean-hannity/,english
312,None,a,"Ahead of Donald Trump's Wisconsin visit, a look at the James Comey controversy","{'class': ['link'], 'href': '/wisconsin/article/2017/jun/12/ahead-donald-trumps-wisconsin-visit-look-james-com/'}",16,http://www.politifact.com/personalities/sean-hannity/,english
313,None,div,NOT TEXT,{'class': ['story__snippet']},15,http://www.politifact.com/personalities/sean-hannity/,english
314,None,p,Three fact-checking takeaways from Comey's testimony and reaction to it.,{},16,http://www.politifact.com/personalities/sean-hannity/,english
315,None,div,NOT TEXT,{'class': ['story']},14,http://www.politifact.com/personalities/sean-hannity/,english
316,None,h3,How pundits twisted James Comey’s testimony,{'class': ['story__title']},15,http://www.politifact.com/personalities/sean-hannity/,english
317,None,a,How pundits twisted James Comey’s testimony,"{'class': ['link'], 'href': '/punditfact/article/2017/jun/09/how-pundits-twisted-james-comeys-testimony/'}",16,http://www.politifact.com/personalities/sean-hannity/,english
318,None,div,NOT TEXT,{'class': ['story__snippet']},15,http://www.politifact.com/personalities/sean-hannity/,english
319,None,p,"It seems like everyone in Washington tuned in for ousted FBI Director James Comey’s June 8 Capitol Hill hearing. But watching pundits, reading hot-takes and browsing Twitter afterward can make you wonder: Did we all watch the same hearing?",{},16,http://www.politifact.com/personalities/sean-hannity/,english
320,None,div,NOT TEXT,{'class': ['story']},14,http://www.politifact.com/personalities/sean-hannity/,english
321,None,h3,"Donald Trump, stumping in Austin, on the PolitiFact Truth-O-Meter",{'class': ['story__title']},15,http://www.politifact.com/personalities/sean-hannity/,english
322,None,a,"Donald Trump, stumping in Austin, on the PolitiFact Truth-O-Meter","{'class': ['link'], 'href': '/texas/article/2016/aug/22/donald-trump-bound-austin-politifact-truth-o-meter/'}",16,http://www.politifact.com/personalities/sean-hannity/,english
323,None,div,NOT TEXT,{'class': ['story__snippet']},15,http://www.politifact.com/personalities/sean-hannity/,english
324,None,p,"Donald Trump, stumping in Austin, brought along a fiery record on the PolitiFact Truth-O-Meter.",{},16,http://www.politifact.com/personalities/sean-hannity/,english
325,None,div,NOT TEXT,{'class': ['story']},14,http://www.politifact.com/personalities/sean-hannity/,english
326,None,h3,Get inside PolitiFact’s email in-box in today’s chat,{'class': ['story__title']},15,http://www.politifact.com/personalities/sean-hannity/,english
327,None,a,Get inside PolitiFact’s email in-box in today’s chat,"{'class': ['link'], 'href': '/truth-o-meter/article/2014/may/22/get-inside-politifacts-email-box-todays-chat/'}",16,http://www.politifact.com/personalities/sean-hannity/,english
328,None,div,NOT TEXT,{'class': ['story__snippet']},15,http://www.politifact.com/personalities/sean-hannity/,english
329,None,p,PolitiFact gets lots of email. Lots and lots of it. Meet the guy who reads pretty much all of it with a replay of our Google+ Hangout On Air.,{},16,http://www.politifact.com/personalities/sean-hannity/,english
330,None,a,Google+ Hangout On Air,{'href': 'https://plus.google.com/events/cmr34cvsmgci5fmrpe7m0i164jc'},17,http://www.politifact.com/personalities/sean-hannity/,english
331,None,u,Google+ Hangout On Air,{},18,http://www.politifact.com/personalities/sean-hannity/,english
332,None,footer,NOT TEXT,{'class': ['section__footer']},13,http://www.politifact.com/personalities/sean-hannity/,english
333,None,p,See them all →,{'class': ['endlink']},14,http://www.politifact.com/personalities/sean-hannity/,english
334,None,a,See them all →,"{'class': ['btn'], 'href': '/personalities/sean-hannity/stories/'}",15,http://www.politifact.com/personalities/sean-hannity/,english
335,None,span,NOT TEXT,{'class': ['btn__text']},16,http://www.politifact.com/personalities/sean-hannity/,english
336,None,div,NOT TEXT,{'class': ['article__text']},13,http://www.politifact.com/personalities/sean-hannity/,english
337,None,div,NOT TEXT,{'class': ['article__share']},13,http://www.politifact.com/personalities/sean-hannity/,english
338,None,span,NOT TEXT,"{'class': ['share-button', 'share-button_color_fb', 'icon-facebook-circled'], 'data-share': 'facebook'}",14,http://www.politifact.com/personalities/sean-hannity/,english
339,None,span,NOT TEXT,"{'class': ['share-button', 'share-button_color_twitter', 'icon-twitter-circled'], 'data-share': 'twitter'}",14,http://www.politifact.com/personalities/sean-hannity/,english
340,None,span,NOT TEXT,"{'class': ['share-button', 'share-button_color_gplus', 'icon-gplus-circled'], 'data-share': 'gplus'}",14,http://www.politifact.com/personalities/sean-hannity/,english
341,None,a,,{'href': '/cdn-cgi/l/email-protection#a996dadccbc3cccadd94faccc8c789e1c8c7c7c0ddd08eda89cfc0c5cc898489f9c6c5c0ddc0cfc8cadd87cac6c48fcbc6cdd094faccc8c789e1c8c7c7c0ddd08eda89daddc8ddccc4ccc7ddda89cbd089dbdcc5c0c7ce898489c1ddddd9da938686dedede87d9c6c5c0ddc0cfc8cadd87cac6c486d9ccdbdac6c7c8c5c0ddc0ccda86daccc8c784c1c8c7c7c0ddd086'},14,http://www.politifact.com/personalities/sean-hannity/,english
342,None,span,NOT TEXT,"{'class': ['share-button-email', 'share-button-email_color_mail', 'icon-post']}",15,http://www.politifact.com/personalities/sean-hannity/,english
343,None,aside,NOT TEXT,{'class': ['aside']},11,http://www.politifact.com/personalities/sean-hannity/,english
344,None,div,NOT TEXT,"{'class': ['pfad', 'widget']}",12,http://www.politifact.com/personalities/sean-hannity/,english
345,None,div,NOT TEXT,{'class': ['pfad__caption']},13,http://www.politifact.com/personalities/sean-hannity/,english
346,None,div,NOT TEXT,"{'id': 'medrect', 'class': ['medrect']}",13,http://www.politifact.com/personalities/sean-hannity/,english
347,None,div,NOT TEXT,"{'class': ['widget', 'widget_contact-us']}",12,http://www.politifact.com/personalities/sean-hannity/,english
348,None,h3,How to contact us,{'class': ['widget__header']},13,http://www.politifact.com/personalities/sean-hannity/,english
349,None,div,NOT TEXT,{'class': ['widget__content']},13,http://www.politifact.com/personalities/sean-hannity/,english
350,None,p,"We want to hear your suggestions and comments. Email PunditFact with feedback and with claims you'd like to see checked. If you send us a comment, we'll assume you don't mind us publishing it unless you tell us otherwise.",{},14,http://www.politifact.com/personalities/sean-hannity/,english
351,None,a,PunditFact,{'href': '/cdn-cgi/l/email-protection#06727473726e696b637263744676696a6f726f606765722865696b'},15,http://www.politifact.com/personalities/sean-hannity/,english
352,None,div,NOT TEXT,{'wibbitz': 'embed-player-widget'},14,http://www.politifact.com/personalities/sean-hannity/,english
353,None,br,NOT TEXT,{},14,http://www.politifact.com/personalities/sean-hannity/,english
354,None,div,NOT TEXT,"{'id': 'ttdUniversalPixelTagb12fa76c797b4b7398eac193579ff12a', 'style': 'display:none'}",14,http://www.politifact.com/personalities/sean-hannity/,english
355,None,div,NOT TEXT,"{'class': ['widget', 'widget_browseBlog']}",12,http://www.politifact.com/personalities/sean-hannity/,english
356,None,h3,Browse The PunditFact Truth-O-Meter,{'class': ['widget__header']},13,http://www.politifact.com/personalities/sean-hannity/,english
357,None,div,NOT TEXT,{'class': ['widget__content']},13,http://www.politifact.com/personalities/sean-hannity/,english
358,None,ul,NOT TEXT,{},14,http://www.politifact.com/personalities/sean-hannity/,english
359,None,li,See rulings by person,{},15,http://www.politifact.com/personalities/sean-hannity/,english
360,None,a,See rulings by person,{'href': '/punditfact/personalities/'},16,http://www.politifact.com/personalities/sean-hannity/,english
361,None,li,See rulings by subject,{},15,http://www.politifact.com/personalities/sean-hannity/,english
362,None,a,See rulings by subject,{'href': '/subjects/'},16,http://www.politifact.com/personalities/sean-hannity/,english
363,None,li,See all Pants on Fire rulings,{},15,http://www.politifact.com/personalities/sean-hannity/,english
364,None,a,See all Pants on Fire rulings,{'href': '/punditfact/rulings/pants-fire/'},16,http://www.politifact.com/personalities/sean-hannity/,english
365,None,li,See all False rulings,{},15,http://www.politifact.com/personalities/sean-hannity/,english
366,None,a,See all False rulings,{'href': '/punditfact/rulings/false/'},16,http://www.politifact.com/personalities/sean-hannity/,english
367,None,li,See Glenn Beck’s file,{},15,http://www.politifact.com/personalities/sean-hannity/,english
368,None,a,See Glenn Beck’s file,{'href': '/personalities/glenn-beck/'},16,http://www.politifact.com/personalities/sean-hannity/,english
369,None,li,See Sean Hannity’s file,{},15,http://www.politifact.com/personalities/sean-hannity/,english
370,None,a,See Sean Hannity’s file,{'href': '/personalities/sean-hannity/'},16,http://www.politifact.com/personalities/sean-hannity/,english
371,None,li,See Rush Limbaugh’s file,{},15,http://www.politifact.com/personalities/sean-hannity/,english
372,None,a,See Rush Limbaugh’s file,{'href': '/personalities/rush-limbaugh/'},16,http://www.politifact.com/personalities/sean-hannity/,english
373,None,li,See Rachel Maddow’s file,{},15,http://www.politifact.com/personalities/sean-hannity/,english
374,None,a,See Rachel Maddow’s file,{'href': '/personalities/rachel-maddow/'},16,http://www.politifact.com/personalities/sean-hannity/,english
375,None,div,NOT TEXT,"{'class': ['pfad', 'widget']}",12,http://www.politifact.com/personalities/sean-hannity/,english
376,None,div,NOT TEXT,{'class': ['pfad__caption']},13,http://www.politifact.com/personalities/sean-hannity/,english
377,None,div,NOT TEXT,"{'id': 'medrect2', 'class': ['medrect']}",13,http://www.politifact.com/personalities/sean-hannity/,english
378,None,div,NOT TEXT,"{'class': ['widget', 'subscribe']}",12,http://www.politifact.com/personalities/sean-hannity/,english
379,None,h3,Subscribe,{'class': ['widget__header']},13,http://www.politifact.com/personalities/sean-hannity/,english
380,None,div,NOT TEXT,{'class': ['widget__content']},13,http://www.politifact.com/personalities/sean-hannity/,english
381,None,h4,Keep up to date with PolitiFact PunditFact,{'class': ['widget__title']},14,http://www.politifact.com/personalities/sean-hannity/,english
382,None,ul,NOT TEXT,{},14,http://www.politifact.com/personalities/sean-hannity/,english
383,None,li,Subscribe to our email newsletter (about once a week),{},15,http://www.politifact.com/personalities/sean-hannity/,english
384,None,a,Subscribe to our email newsletter,{'href': '/signup/'},16,http://www.politifact.com/personalities/sean-hannity/,english
385,None,li,Subscribe to our RSS feeds for PunditFact,{},15,http://www.politifact.com/personalities/sean-hannity/,english
386,None,a,Subscribe to our RSS feeds for PunditFact,{'href': '/punditfact/rss/'},16,http://www.politifact.com/personalities/sean-hannity/,english
387,None,li,Follow us on Twitter,{'class': ['linkTwit']},15,http://www.politifact.com/personalities/sean-hannity/,english
388,None,a,Follow us on Twitter,{'href': '//www.twitter.com/PunditFact'},16,http://www.politifact.com/personalities/sean-hannity/,english
389,None,li,Fan us on Facebook,{'class': ['linkFB']},15,http://www.politifact.com/personalities/sean-hannity/,english
390,None,a,Fan us on Facebook,{'href': '//www.facebook.com/PunditFact'},16,http://www.politifact.com/personalities/sean-hannity/,english
391,None,li,Put a free PunditFact widget on your blog or Web page,{},15,http://www.politifact.com/personalities/sean-hannity/,english
392,None,a,Put a free PunditFact widget on your blog or Web page,{'href': '/punditfact/widget/'},16,http://www.politifact.com/personalities/sean-hannity/,english
393,None,div,NOT TEXT,{'class': ['clear']},7,http://www.politifact.com/personalities/sean-hannity/,english
394,None,div,NOT TEXT,"{'id': 'ldr2', 'class': ['ldrbd2']}",7,http://www.politifact.com/personalities/sean-hannity/,english
395,None,div,NOT TEXT,"{'id': 'adhesion', 'class': ['mobilefooterad']}",7,http://www.politifact.com/personalities/sean-hannity/,english
396,None,footer,NOT TEXT,{'class': ['footer']},7,http://www.politifact.com/personalities/sean-hannity/,english
397,None,div,NOT TEXT,{'class': ['top-wrap']},8,http://www.politifact.com/personalities/sean-hannity/,english
398,None,div,NOT TEXT,{'class': ['footer-totop']},9,http://www.politifact.com/personalities/sean-hannity/,english
399,None,div,NOT TEXT,{'class': ['footer-arrow']},9,http://www.politifact.com/personalities/sean-hannity/,english
400,None,a,,{'href': '#'},10,http://www.politifact.com/personalities/sean-hannity/,english
401,None,i,,"{'class': ['fa', 'fa-arrow-up', 'fa-3'], 'aria-hidden': 'true'}",11,http://www.politifact.com/personalities/sean-hannity/,english
402,None,div,NOT TEXT,{'class': ['footer-wrap']},8,http://www.politifact.com/personalities/sean-hannity/,english
403,None,div,NOT TEXT,{'class': ['pf-mobile-logo']},9,http://www.politifact.com/personalities/sean-hannity/,english
404,None,a,,{'href': '/www.politifact.com/'},10,http://www.politifact.com/personalities/sean-hannity/,english
405,None,img,NOT TEXT,"{'src': '//s3.amazonaws.com/static.politifact.com/images/POLITIFACT_logo_rgb141x25.png', 'width': '141', 'height': '25', 'alt': ''}",11,http://www.politifact.com/personalities/sean-hannity/,english
406,None,div,NOT TEXT,{'class': ['footer-distributed']},9,http://www.politifact.com/personalities/sean-hannity/,english
407,None,div,NOT TEXT,{'class': ['footer-left']},10,http://www.politifact.com/personalities/sean-hannity/,english
408,None,div,NOT TEXT,{'class': ['social-vert']},11,http://www.politifact.com/personalities/sean-hannity/,english
409,None,a,,{'href': '//www.facebook.com/politifact/'},12,http://www.politifact.com/personalities/sean-hannity/,english
410,None,span,NOT TEXT,"{'class': ['share-button', 'share-button_color_fb', 'icon-facebook-circled']}",13,http://www.politifact.com/personalities/sean-hannity/,english
411,None,a,,{'href': '//twitter.com/PolitiFact'},12,http://www.politifact.com/personalities/sean-hannity/,english
412,None,span,NOT TEXT,"{'class': ['share-button', 'share-button_color_twitter', 'icon-twitter-circled']}",13,http://www.politifact.com/personalities/sean-hannity/,english
413,None,a,,{'href': '//plus.google.com/+politifact'},12,http://www.politifact.com/personalities/sean-hannity/,english
414,None,span,NOT TEXT,"{'class': ['share-button', 'share-button_color_gplus', 'icon-gplus-circled']}",13,http://www.politifact.com/personalities/sean-hannity/,english
415,None,h1,Offices,{},11,http://www.politifact.com/personalities/sean-hannity/,english
416,None,ul,NOT TEXT,{},11,http://www.politifact.com/personalities/sean-hannity/,english
417,None,li,District of Columbia,{},12,http://www.politifact.com/personalities/sean-hannity/,english
418,None,strong,District of Columbia,{},13,http://www.politifact.com/personalities/sean-hannity/,english
419,None,li,1100 Connecticut Ave. NW,{},12,http://www.politifact.com/personalities/sean-hannity/,english
420,None,li,Suite 1300B,{},12,http://www.politifact.com/personalities/sean-hannity/,english
421,None,li,"Washington, DC 20036",{},12,http://www.politifact.com/personalities/sean-hannity/,english
422,None,li,202-463-0571,{},12,http://www.politifact.com/personalities/sean-hannity/,english
423,None,li,Florida,{'style': 'padding-top:5px;'},12,http://www.politifact.com/personalities/sean-hannity/,english
424,None,strong,Florida,{},13,http://www.politifact.com/personalities/sean-hannity/,english
425,None,li,801 Third Street South,{},12,http://www.politifact.com/personalities/sean-hannity/,english
426,None,li,"St. Petersburg, FL 33701",{},12,http://www.politifact.com/personalities/sean-hannity/,english
427,None,li,727-821-9494,{},12,http://www.politifact.com/personalities/sean-hannity/,english
428,None,div,NOT TEXT,{'class': ['footer-center']},10,http://www.politifact.com/personalities/sean-hannity/,english
429,None,div,NOT TEXT,{'id': 'footer-content'},11,http://www.politifact.com/personalities/sean-hannity/,english
430,None,h1,State Editions,{},12,http://www.politifact.com/personalities/sean-hannity/,english
431,None,div,NOT TEXT,{'class': ['columns']},12,http://www.politifact.com/personalities/sean-hannity/,english
432,None,ul,NOT TEXT,{},13,http://www.politifact.com/personalities/sean-hannity/,english
433,None,li,Arizona,{},14,http://www.politifact.com/personalities/sean-hannity/,english
434,None,a,Arizona,{'href': '/arizona/'},15,http://www.politifact.com/personalities/sean-hannity/,english
435,None,li,California,{},14,http://www.politifact.com/personalities/sean-hannity/,english
436,None,a,California,{'href': '/california/'},15,http://www.politifact.com/personalities/sean-hannity/,english
437,None,li,Colorado,{},14,http://www.politifact.com/personalities/sean-hannity/,english
438,None,a,Colorado,{'href': '/colorado/'},15,http://www.politifact.com/personalities/sean-hannity/,english
439,None,li,Florida,{},14,http://www.politifact.com/personalities/sean-hannity/,english
440,None,a,Florida,{'href': '/florida/'},15,http://www.politifact.com/personalities/sean-hannity/,english
441,None,li,Georgia,{},14,http://www.politifact.com/personalities/sean-hannity/,english
442,None,a,Georgia,{'href': '/georgia/'},15,http://www.politifact.com/personalities/sean-hannity/,english
443,None,li,Iowa,{},14,http://www.politifact.com/personalities/sean-hannity/,english
444,None,a,Iowa,{'href': '/iowa/'},15,http://www.politifact.com/personalities/sean-hannity/,english
445,None,li,Illinois,{},14,http://www.politifact.com/personalities/sean-hannity/,english
446,None,a,Illinois,{'href': '/illinois/'},15,http://www.politifact.com/personalities/sean-hannity/,english
447,None,li,Missouri,{},14,http://www.politifact.com/personalities/sean-hannity/,english
448,None,a,Missouri,{'href': '/missouri/'},15,http://www.politifact.com/personalities/sean-hannity/,english
449,None,li,Nevada,{},14,http://www.politifact.com/personalities/sean-hannity/,english
450,None,a,Nevada,{'href': '/nevada/'},15,http://www.politifact.com/personalities/sean-hannity/,english
451,None,li,New Hampshire,{},14,http://www.politifact.com/personalities/sean-hannity/,english
452,None,a,New Hampshire,{'href': '/new-hampshire/'},15,http://www.politifact.com/personalities/sean-hannity/,english
453,None,li,New York,{},14,http://www.politifact.com/personalities/sean-hannity/,english
454,None,a,New York,{'href': '/new-york/'},15,http://www.politifact.com/personalities/sean-hannity/,english
455,None,li,North Carolina,{},14,http://www.politifact.com/personalities/sean-hannity/,english
456,None,a,North Carolina,{'href': '/north-carolina/'},15,http://www.politifact.com/personalities/sean-hannity/,english
457,None,li,Ohio,{},14,http://www.politifact.com/personalities/sean-hannity/,english
458,None,a,Ohio,{'href': '/ohio/'},15,http://www.politifact.com/personalities/sean-hannity/,english
459,None,li,Rhode Island,{},14,http://www.politifact.com/personalities/sean-hannity/,english
460,None,a,Rhode Island,{'href': '/rhode-island/'},15,http://www.politifact.com/personalities/sean-hannity/,english
461,None,li,Pennsylvania,{},14,http://www.politifact.com/personalities/sean-hannity/,english
462,None,a,Pennsylvania,{'href': '/pennsylvania/'},15,http://www.politifact.com/personalities/sean-hannity/,english
463,None,li,Texas,{},14,http://www.politifact.com/personalities/sean-hannity/,english
464,None,a,Texas,{'href': '/texas/'},15,http://www.politifact.com/personalities/sean-hannity/,english
465,None,li,Virginia,{},14,http://www.politifact.com/personalities/sean-hannity/,english
466,None,a,Virginia,{'href': '/virginia/'},15,http://www.politifact.com/personalities/sean-hannity/,english
467,None,li,Wisconsin,{},14,http://www.politifact.com/personalities/sean-hannity/,english
468,None,a,Wisconsin,{'href': '/wisconsin/'},15,http://www.politifact.com/personalities/sean-hannity/,english
469,None,div,NOT TEXT,{'id': 'footer-content'},11,http://www.politifact.com/personalities/sean-hannity/,english
470,None,h1,Special Editions,{},12,http://www.politifact.com/personalities/sean-hannity/,english
471,None,div,NOT TEXT,{'class': ['columns']},12,http://www.politifact.com/personalities/sean-hannity/,english
472,None,ul,NOT TEXT,{},13,http://www.politifact.com/personalities/sean-hannity/,english
473,None,li,National,{},14,http://www.politifact.com/personalities/sean-hannity/,english
474,None,a,National,{'href': '/truth-o-meter/'},15,http://www.politifact.com/personalities/sean-hannity/,english
475,None,li,Global News Project,{},14,http://www.politifact.com/personalities/sean-hannity/,english
476,None,a,Global News Project,{'href': '/global-news/'},15,http://www.politifact.com/personalities/sean-hannity/,english
477,None,li,PunditFact,{},14,http://www.politifact.com/personalities/sean-hannity/,english
478,None,a,PunditFact,{'href': '/punditfact/'},15,http://www.politifact.com/personalities/sean-hannity/,english
479,None,h1,Policy,{},12,http://www.politifact.com/personalities/sean-hannity/,english
480,None,div,NOT TEXT,{'class': ['columns']},12,http://www.politifact.com/personalities/sean-hannity/,english
481,None,ul,NOT TEXT,{},13,http://www.politifact.com/personalities/sean-hannity/,english
482,None,li,Privacy,{},14,http://www.politifact.com/personalities/sean-hannity/,english
483,None,a,Privacy,{'href': '/privacy/'},15,http://www.politifact.com/personalities/sean-hannity/,english
484,None,li,Terms & Conditions,{},14,http://www.politifact.com/personalities/sean-hannity/,english
485,None,a,Terms & Conditions,{'href': '/copyright/'},15,http://www.politifact.com/personalities/sean-hannity/,english
486,None,li,Copyright,{},14,http://www.politifact.com/personalities/sean-hannity/,english
487,None,a,Copyright,{'href': '/copyright/'},15,http://www.politifact.com/personalities/sean-hannity/,english
488,None,div,NOT TEXT,{'id': 'footer-content'},11,http://www.politifact.com/personalities/sean-hannity/,english
489,None,h1,Advertise With Us,{},12,http://www.politifact.com/personalities/sean-hannity/,english
490,None,div,NOT TEXT,{'class': ['columns']},12,http://www.politifact.com/personalities/sean-hannity/,english
491,None,ul,NOT TEXT,{},13,http://www.politifact.com/personalities/sean-hannity/,english
492,None,li,Media Kit,{},14,http://www.politifact.com/personalities/sean-hannity/,english
493,None,a,Media Kit,{'href': '//s3.amazonaws.com/static.politifact.com/files/PolitiFact-Mediakit-June2018.pdf'},15,http://www.politifact.com/personalities/sean-hannity/,english
494,None,li,Market info,{},14,http://www.politifact.com/personalities/sean-hannity/,english
495,None,a,Market info,{'href': '//s3.amazonaws.com/static.politifact.com/files/PolitiFact-Mediakit-June2018.pdf'},15,http://www.politifact.com/personalities/sean-hannity/,english
496,None,li,Rates & Specs,{},14,http://www.politifact.com/personalities/sean-hannity/,english
497,None,a,Rates & Specs,{'href': '//s3.amazonaws.com/static.politifact.com/files/PolitiFact-Mediakit-June2018.pdf'},15,http://www.politifact.com/personalities/sean-hannity/,english
498,None,h1,About Us,{},12,http://www.politifact.com/personalities/sean-hannity/,english
499,None,div,NOT TEXT,{'class': ['columns']},12,http://www.politifact.com/personalities/sean-hannity/,english
500,None,ul,NOT TEXT,{},13,http://www.politifact.com/personalities/sean-hannity/,english
501,None,li,As Seen On,{},14,http://www.politifact.com/personalities/sean-hannity/,english
